,POS,Sentiment
969,"[(u'I', 'PRP'), (u'immedi', 'VBP'), (u'said', 'VBD'), (u'I', 'PRP'), (u'want', 'VBP'), (u'talk', 'NN'), (u'manag', 'NN'), (u'I', 'PRP'), (u'want', 'VBP'), (u'talk', 'NN'), (u'guy', 'NN'), (u'shot', 'NN'), (u'firebal', 'NN'), (u'behind', 'IN'), (u'bar', 'NN')]",0
970,"[(u'the', 'DT'), (u'ambianc', 'NN'), (u'much', 'RB'), (u'better', 'RBR')]",0
971,"[(u'unfortun', 'JJ'), (u'set', 'VBD'), (u'us', 'PRP'), (u'disapppoint', 'NN'), (u'entre', 'NN')]",0
972,"[(u'the', 'DT'), (u'food', 'NN'), (u'good', 'JJ')]",0
973,"[(u'your', 'PRP$'), (u'server', 'NN'), (u'suck', 'VBD'), (u'wait', 'JJ'), (u'correct', 'JJ'), (u'server', 'NN'), (u'heimer', 'NN'), (u'suck', 'NN')]",0
974,"[(u'what', 'WP'), (u'happen', 'VBD'), (u'next', 'JJ'), (u'pretti', 'NN'), (u'put', 'VBD')]",0
975,"[(u'bad', 'JJ'), (u'caus', 'NN'), (u'I', 'PRP'), (u'know', 'VBP'), (u'famili', 'RB'), (u'own', 'JJ'), (u'I', 'PRP'), (u'realli', 'VBP'), (u'want', 'VBP'), (u'like', 'IN'), (u'place', 'NN')]",0
976,"[(u'overpr', 'NN'), (u'get', 'NN')]",0
977,"[(u'I', 'PRP'), (u'vomit', 'VBP'), (u'bathroom', 'NN'), (u'mid', 'NN'), (u'lunch', 'NN')]",0
978,"[(u'I', 'PRP'), (u'kept', 'VBD'), (u'look', 'NN'), (u'time', 'NN'), (u'soon', 'RB'), (u'becom', 'VBD'), (u'35', 'CD'), (u'minut', 'NN'), (u'yet', 'RB'), (u'still', 'RB'), (u'food', 'NN')]",0
979,"[(u'I', 'PRP'), (u'place', 'VBP'), (u'eat', 'JJ'), (u'circumst', 'NN'), (u'would', 'MD'), (u'I', 'PRP'), (u'ever', 'RB'), (u'return', 'VBP'), (u'top', 'JJ'), (u'list', 'NN')]",0
980,"[(u'We', 'PRP'), (u'start', 'VBP'), (u'tuna', 'JJ'), (u'sashimi', 'NN'), (u'brownish', 'JJ'), (u'color', 'NN'), (u'obvious', 'JJ'), (u'fresh', 'NN')]",0
981,"[(u'food', 'NN'), (u'averag', 'NN')]",0
982,"[(u'It', 'PRP'), (u'sure', 'JJ'), (u'beat', 'JJ'), (u'nacho', 'JJ'), (u'movi', 'NN'), (u'I', 'PRP'), (u'would', 'MD'), (u'expect', 'VB'), (u'littl', 'JJ'), (u'bit', 'NN'), (u'come', 'JJ'), (u'restaur', 'NN')]",0
983,"[(u'all', 'DT'), (u'Ha', 'NNP'), (u'long', 'RB'), (u'bay', 'RB'), (u'bit', 'NN'), (u'flop', 'JJ')]",0
984,"[(u'the', 'DT'), (u'problem', 'NN'), (u'I', 'PRP'), (u'charg', 'VBP'), (u'11', 'CD'), (u'99', 'CD'), (u'sandwich', 'JJ'), (u'bigger', 'JJR'), (u'subway', 'NN'), (u'sub', 'NN'), (u'offer', 'VBP'), (u'better', 'JJR'), (u'amount', 'NN'), (u'veget', 'NN')]",0
985,"[(u'shrimp', 'NN'), (u'when', 'WRB'), (u'I', 'PRP'), (u'unwrap', 'VBP'), (u'I', 'PRP'), (u'live', 'VBP'), (u'1', 'CD'), (u'2', 'CD'), (u'mile', 'NN'), (u'brushfir', 'NN'), (u'liter', 'NN'), (u'ice', 'NN'), (u'cold', 'VBD')]",0
986,"[(u'It', 'PRP'), (u'lack', 'VBZ'), (u'flavor', 'NN'), (u'seem', 'VBP'), (u'undercook', 'JJ'), (u'dri', 'NN')]",0
987,"[(u'It', 'PRP'), (u'realli', 'VBZ'), (u'impress', 'JJ'), (u'place', 'NN'), (u'close', 'NN')]",0
988,"[(u'I', 'PRP'), (u'would', 'MD'), (u'avoid', 'VB'), (u'place', 'NN'), (u'stay', 'NN'), (u'mirag', 'NN')]",0
989,"[(u'the', 'DT'), (u'refri', 'JJ'), (u'bean', 'NN'), (u'came', 'VBD'), (u'meal', 'JJ'), (u'dri', 'NN'), (u'crusti', 'NN'), (u'food', 'NN'), (u'bland', 'NN')]",0
990,"[(u'spend', 'VB'), (u'money', 'NN'), (u'time', 'NN'), (u'place', 'NN'), (u'els', 'NNS')]",0
991,"[(u'A', 'DT'), (u'ladi', 'JJ'), (u'tabl', 'NN'), (u'next', 'IN'), (u'us', 'PRP'), (u'found', 'VBD'), (u'live', 'JJ'), (u'green', 'JJ'), (u'caterpillar', 'NN'), (u'In', 'IN'), (u'salad', 'NN')]",0
992,"[(u'present', 'JJ'), (u'food', 'NN'), (u'aw', 'NN')]",0
993,"[(u'I', 'PRP'), (u'tell', 'VBP'), (u'disappoint', 'NN'), (u'I', 'PRP')]",0
994,"[(u'I', 'PRP'), (u'think', 'VBP'), (u'food', 'NN'), (u'flavor', 'NN'), (u'textur', 'NN'), (u'lack', 'NN')]",0
995,"[(u'appetit', 'NN'), (u'instantli', 'NN'), (u'gone', 'VBN')]",0
996,"[(u'overal', 'JJ'), (u'I', 'PRP'), (u'impress', 'NN'), (u'would', 'MD'), (u'go', 'VB'), (u'back', 'RB')]",0
997,"[(u'the', 'DT'), (u'whole', 'JJ'), (u'experi', 'NN'), (u'underwhelm', 'NN'), (u'I', 'PRP'), (u'think', 'VBP'), (u'go', 'VB'), (u'ninja', 'RB'), (u'sushi', 'JJ'), (u'next', 'JJ'), (u'time', 'NN')]",0
998,"[(u'then', 'RB'), (u'I', 'PRP'), (u'wast', 'VBP'), (u'enough', 'JJ'), (u'life', 'NN'), (u'pour', 'VBP'), (u'salt', 'NN'), (u'wound', 'IN'), (u'draw', 'JJ'), (u'time', 'NN'), (u'took', 'VBD'), (u'bring', 'NN'), (u'check', 'NN')]",0
